"","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","Cancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer"
"ENSG00000136770",2.107956,5.096336,4.15962,6.619502,4.349983,4.156665,6.872538,1.105826,4.78387,0.946869,4.987974,4.029955,5.006097,4.566111,6.028385,3.334884,5.796264,4.482349,4.744628,5.061612,4.569578,3.901997,4.365614,4.671871,3.342862,4.329989,3.939082,4.92438,4.300798,4.717351,3.369724,4.781508,5.851938,5.172111,4.668814,4.96766,5.191945,3.508538,5.15237,4.001648,3.660085,4.192004,4.994783,4.274974,5.138688,4.63757,3.722332,4.142239,2.865748,4.507576,4.016946,4.318228,4.707803,3.998868,4.815501,4.015387,4.801225,3.320422,4.58782,2.034509,3.314195,4.101004,6.377545,4.66696,0.2182948,5.277771,5.952635,-1.010524,3.876922,2.078101,3.547726,4.653071,3.890383,5.697224,4.904637,4.470935,4.459459,5.817809,5.269789,5.084294,4.652727,5.893332,2.618504,4.913272,5.701064,4.0324,4.540981,3.520854,5.268174,5.253814,4.843276,4.806432,5.046453,5.284362,3.689514
"ENSG00000136783",6.195419,5.196564,5.109347,0.2796518,5.264736,4.943817,7.066206,4.947128,6.400805,4.406301,4.156729,5.141316,5.502054,1.696695,6.411432,4.117292,4.103587,5.012863,4.547028,4.31242,5.081588,5.228101,2.649407,4.531009,4.455756,4.707224,5.554741,5.661346,5.219762,3.012094,2.813331,4.527191,4.201387,3.451265,5.586352,3.672204,4.267496,5.68398,3.773858,3.746391,5.861719,5.168545,3.364733,5.541254,2.0634,4.671921,4.673422,4.314707,5.012589,5.203708,5.485263,5.707271,4.775441,5.12584,5.206291,5.624803,4.294265,4.4665,4.811943,5.342407,5.587799,4.665503,4.245095,6.230146,5.52815,4.809726,5.443761,5.387507,5.299779,4.637972,4.440811,4.556855,2.536746,2.237792,4.397677,3.538049,3.993795,3.96366,4.899421,4.313776,5.454181,3.822942,4.999933,4.86673,2.95383,4.562915,4.781989,4.943087,4.531208,4.360729,4.125047,4.2856,5.663124,4.381659,4.827018
"ENSG00000136810",8.212674,6.800762,8.218909,6.345741,6.332135,7.318053,8.273531,7.46923,8.140534,8.835612,6.864357,7.187957,7.347621,7.17865,8.373745,7.807371,7.2048,7.489012,7.70514,6.408882,6.497374,7.342295,6.807836,7.182245,7.442118,7.428142,7.119312,6.74541,7.358722,6.315081,7.034207,7.439864,7.128269,7.513361,7.992522,7.790201,8.46817,8.376776,6.917904,7.365842,8.549002,7.480982,6.51931,7.698516,7.822099,7.68249,7.654645,7.810618,8.598844,7.374399,7.142622,7.029948,7.161979,6.892618,6.242511,6.689987,7.291097,7.031736,7.003615,6.636818,7.291745,7.366999,7.675998,7.407973,7.302217,7.075278,7.315407,7.309901,7.305616,7.478686,7.585861,7.599741,7.003446,7.115537,8.304568,7.49647,7.683627,7.928556,6.68142,7.406222,7.68835,7.173439,7.28047,7.439818,6.832975,7.116717,8.00992,7.348673,7.323215,7.484111,7.010055,7.000443,6.920922,7.241801,7.329518
"ENSG00000136811",0.2334871,2.835376,4.684041,5.894362,5.870457,5.840312,-2.174586,2.328218,5.753238,0.946869,5.307795,5.626743,5.856831,6.67925,2.517423,-1.308973,5.335534,5.491227,5.472331,4.249684,5.313357,4.68829,5.674942,-0.7543934,5.367808,4.805909,4.712806,5.31517,5.245184,4.160957,4.558758,1.852591,4.060524,3.98178,4.836758,4.24252,3.697181,5.025597,5.279749,2.492634,3.575196,6.737654,4.39868,2.972411,2.0634,3.216727,3.274873,2.412887,0.05839262,4.573164,4.937775,5.532184,5.568567,5.614284,5.893503,6.060902,5.912586,5.56461,4.102393,6.508672,6.294973,-2.048743,-1.777273,-1.808773,4.6557,4.605931,3.694679,2.159401,4.562813,3.695853,5.495259,4.222436,4.793086,4.559721,3.850189,4.722474,3.993795,3.96366,5.096457,3.396238,4.949708,4.439614,5.138761,4.86673,5.004456,5.254793,5.29878,6.344603,2.946246,5.945691,5.613795,5.047441,2.361955,4.902491,4.73682
"ENSG00000136813",1.81845,4.516554,2.493357,6.210389,2.667173,5.733091,2.683395,1.842791,-0.5259855,2.531832,5.32457,5.297435,5.39312,0.8036107,5.268744,2.150459,2.584213,4.771855,5.715482,5.167222,5.303125,5.228101,5.772789,6.464775,5.567649,5.870039,3.072348,5.875471,4.348495,5.956138,5.885739,5.390556,3.819516,3.650574,6.217707,5.447989,5.339287,5.470736,3.653564,3.547082,6.014618,5.215088,5.542271,4.62011,4.613597,4.976776,4.420304,3.119156,5.87431,3.905739,3.83824,5.638192,6.032037,5.856451,6.037893,6.024606,5.380238,5.492972,5.023919,5.791119,6.294973,2.199185,0.5446554,-1.808773,2.333772,3.575769,2.273836,4.274878,1.227829,3.369867,4.512961,5.888699,5.556646,5.125318,6.032393,5.911508,6.25969,4.786782,5.096457,5.841023,4.381425,6.602552,4.779968,5.806357,4.670037,5.42726,5.026408,5.446853,6.405678,6.19723,5.99103,5.911785,6.296067,4.501953,3.689514
"ENSG00000136819",7.229725,6.230061,6.588181,3.739083,5.264736,6.624199,8.647985,6.15022,5.801941,5.590725,5.256264,5.844923,6.790368,6.151074,6.936962,6.696652,5.837194,5.704741,5.553631,5.603321,5.858697,6.955864,5.772789,6.823035,6.520224,7.578789,6.99051,5.841918,6.267067,6.50534,5.737095,6.469564,5.114972,6.31843,7.208547,7.10759,6.360146,7.239272,5.572945,5.687012,7.988183,6.931295,5.9611,7.623941,7.043948,7.715801,7.763809,7.127856,8.233318,6.107373,5.692389,6.981193,5.769924,6.959379,6.143827,5.869536,6.769714,7.416208,6.638446,7.228789,7.959409,6.373322,6.315484,6.654751,6.885998,7.114272,6.241481,6.606637,5.913056,7.190226,6.994613,5.927693,6.697738,6.602365,7.226565,7.354742,7.036106,7.229005,6.721778,7.425985,6.489228,6.736231,7.135448,5.969415,6.413261,6.808894,7.557283,7.465712,7.227532,7.168084,6.87821,7.128361,7.261959,7.057769,6.701487
"ENSG00000136861",0.9704527,6.875241,6.961317,6.112542,7.073881,7.235843,7.678724,7.634605,7.304794,7.865732,6.55172,6.681627,6.839636,6.964923,8.383672,8.734055,7.003752,6.959482,6.516936,6.437311,6.597059,7.010218,7.693801,7.60755,6.752648,5.066955,6.419514,7.246308,5.901835,6.850476,7.344254,6.100518,7.429758,6.609267,6.609734,7.091334,5.96567,6.134373,7.401465,7.523514,5.843685,6.65566,6.707125,6.929707,7.192683,6.902775,7.16417,7.729109,6.628248,6.30692,6.344466,6.478306,7.001762,6.593416,6.562052,5.695769,6.908458,6.86339,6.383,5.502377,5.734527,7.396272,7.473026,6.490435,7.199386,7.307136,7.994715,7.306889,6.965614,7.545425,6.903602,7.214574,7.279711,7.792381,6.779106,6.924108,6.678294,6.771015,6.741541,6.702046,6.343623,7.35068,6.669785,6.736892,6.775831,6.761329,6.125944,5.506354,6.185712,6.476206,7.38517,7.162918,6.473463,6.934912,7.095507
"ENSG00000136878",-1.351475,5.054211,0.2917233,3.449577,4.349983,3.844281,-0.5896233,2.328218,2.643939,3.754224,3.956031,3.839852,4.439513,1.903146,3.968084,4.418948,1.847248,3.697088,2.823238,4.780199,5.29282,4.53494,5.396641,4.531009,2.960991,5.16317,4.114168,3.132967,3.815371,4.863572,3.855151,4.752064,3.729318,4.846125,3.28316,4.60509,3.78207,2.109989,4.259285,5.299989,3.388783,3.325271,2.879306,4.62011,3.648363,4.284898,4.570329,5.198383,4.663255,3.111058,2.822298,4.151979,2.134336,5.237654,4.6812,4.457905,4.294265,4.487717,3.623739,5.691337,4.288509,3.160711,4.792583,4.121964,4.125185,5.409015,5.291184,4.717397,5.152102,4.040299,3.0623,3.605765,2.826253,4.003327,4.793606,1.66358,4.12504,4.170111,5.214294,3.033668,4.567838,4.774033,4.520324,3.459554,2.95383,4.562915,4.690359,5.180778,4.299883,3.875302,3.077742,4.891321,4.078162,4.612984,3.870086
"ENSG00000136888",7.889316,7.363258,7.201016,6.966152,6.84131,7.274596,8.91354,6.972074,8.072687,7.841687,7.395754,7.143375,6.946304,6.959152,7.916594,7.705048,6.78061,7.134021,6.868956,6.881952,7.337371,6.960891,6.610236,7.306303,7.053588,6.814823,7.265656,7.069152,7.044416,6.778551,7.006639,7.037848,7.270977,6.986397,7.342984,6.989753,6.933557,7.254184,6.969206,7.271975,8.125126,7.330565,6.579745,7.616268,8.079413,7.669798,8.226246,8.240439,7.655824,7.1384,6.698951,7.038909,6.578069,7.155911,7.150196,6.98265,6.823318,7.4051,6.819707,6.843525,6.961442,7.582434,7.857538,7.865419,8.061692,7.477231,8.142211,7.923167,7.811425,7.666169,7.269151,7.082579,7.141608,6.904549,6.807961,7.067302,6.896099,7.296643,7.149199,6.292402,6.799568,6.45521,7.237855,6.775196,6.486325,6.761329,7.294897,7.176205,6.544505,7.263032,6.945638,6.961711,7.085981,6.544597,7.447959
"ENSG00000136929",5.335025,7.824452,8.345921,7.886982,7.60164,8.631681,8.088683,7.228222,9.419946,7.767048,8.556166,8.517447,9.870018,8.039283,8.756465,6.398386,10.2247,8.201843,7.675176,7.368856,7.265414,6.648341,7.754941,7.733447,8.742351,6.939614,7.688789,8.31211,8.100338,8.344958,8.320193,8.795105,8.048918,7.704806,7.934443,8.484235,6.92425,6.610559,8.663331,7.665639,6.344583,6.737654,8.273911,8.394196,8.534495,8.249794,6.856188,7.846198,8.336067,8.199387,7.841209,5.707271,7.604656,5.038708,5.473395,8.499823,8.244373,8.084043,5.70981,6.344755,6.99094,6.095916,8.292848,7.177069,6.408119,7.19586,6.31682,5.978161,6.910505,7.161167,8.041105,8.522241,7.932875,8.050291,8.818635,9.07014,8.277435,8.693673,7.088763,6.96778,8.79257,7.367263,7.892177,7.999387,7.708717,7.585852,7.190074,6.07667,8.206773,7.974036,8.573863,7.398663,6.565827,7.224419,6.469124
"ENSG00000136930",8.042987,4.822885,4.412739,0.2796518,3.704648,4.913915,4.645593,4.806265,6.774748,5.590725,3.019225,3.620842,5.883925,-2.003744,-1.389468,7.594909,2.764786,4.371317,5.145166,4.640474,3.738554,6.027092,5.950577,2.705038,5.98806,6.772742,4.657311,3.132967,5.793998,4.597057,3.770262,5.518473,1.582477,5.591195,6.784291,5.570324,5.367032,6.903223,2.830441,2.251626,7.74269,6.032224,5.630627,5.935885,6.415917,7.419877,7.015114,5.680659,8.466368,3.562438,5.401907,6.567705,4.980423,6.40159,4.749912,3.122302,4.483742,6.154556,6.243749,6.597982,6.863357,5.299985,-0.1923102,4.257316,4.125185,7.205741,6.639312,5.098001,4.80182,6.872965,6.188832,4.34273,5.776212,4.003327,4.904637,5.504882,5.830297,5.548623,4.06543,5.355596,5.015297,5.748942,6.73252,5.085739,5.355928,5.20825,6.787527,6.959146,4.634302,6.654912,5.678646,5.911785,6.754272,5.835377,6.469124
"ENSG00000136938",9.119183,7.533901,6.680602,7.377684,7.892951,7.066107,7.149595,6.639804,5.753238,8.002151,7.749477,6.69292,7.352478,7.70534,9.031545,8.864704,8.187098,6.768208,7.508464,7.361457,7.408297,7.618431,7.891901,8.372311,7.461562,7.48137,7.660842,8.079986,6.919708,8.18376,8.282374,8.328324,8.011136,7.594223,6.288966,7.873362,7.556668,7.193589,7.840808,8.160701,7.963344,7.064356,8.227444,8.74324,7.910681,8.963837,8.212046,7.880922,8.644607,7.639732,7.536238,6.647987,7.560601,6.642262,7.28365,7.377443,7.762871,7.201862,7.511584,6.92109,6.813197,8.749729,9.371839,8.799482,7.943945,8.679278,8.196924,8.557432,8.836504,8.465078,7.594201,8.684716,8.164483,7.650574,7.884459,7.892399,8.36635,7.539345,7.686527,8.231937,7.794907,8.435688,7.244021,7.983116,7.825955,7.946398,7.112768,7.167016,8.08466,6.910926,7.698328,7.662905,7.788219,7.224419,7.557411
"ENSG00000136942",7.894077,5.554824,7.191382,6.689043,5.019158,6.140617,7.38192,5.963807,6.712419,4.647309,4.576443,4.099496,7.774168,4.062345,6.078138,6.268456,6.660316,5.59371,7.603802,6.33526,4.790751,8.7513,8.900044,7.369728,8.018573,9.654816,8.383629,7.525284,8.023448,8.41186,8.585403,7.625857,5.693985,8.482647,8.857418,9.088266,8.487258,9.474721,6.206817,4.982019,8.763223,8.200704,7.858112,8.227912,8.292219,8.11584,8.231887,7.999431,9.066821,5.831739,8.190756,8.452271,6.914446,8.709481,7.272015,6.530885,6.6363,8.82066,8.430249,8.269519,8.509821,5.87607,5.930086,6.679067,6.408119,7.460821,6.29978,6.816025,5.632584,8.072649,8.106694,9.018546,9.281206,8.577642,8.605077,9.200151,8.654046,9.073792,8.729221,9.081181,8.372066,9.521531,9.47714,8.548861,8.857281,9.350315,9.886971,9.4963,8.311596,9.812332,9.30656,9.67941,10.45169,9.005302,9.467372
"ENSG00000137073",3.040842,6.957535,5.421006,7.62838,7.08813,5.680782,1.732305,4.565257,5.949748,6.438722,6.600749,6.380103,7.534476,6.435048,7.673927,7.527078,7.415415,6.708553,6.426302,6.881952,6.360992,4.561657,6.760915,3.637924,5.11627,5.881399,5.359925,6.327345,6.046225,6.59182,7.529999,7.043935,7.205575,6.457929,5.936294,5.976538,6.087415,5.85023,7.410772,6.996766,6.513795,6.586536,6.885305,7.537196,7.460616,7.414815,6.405405,7.493634,5.392293,6.382045,6.522738,5.856648,6.466532,5.658792,6.169138,6.213801,6.313124,5.828477,6.172782,5.342407,5.028926,7.621914,7.44914,7.96766,7.080415,5.620779,6.16199,5.809655,6.451392,5.333862,5.923593,7.082579,4.793086,7.316744,7.068613,6.820085,6.720419,6.706164,5.951259,6.334837,6.889766,6.904736,5.665197,6.812509,6.555866,5.877426,5.725406,5.352731,7.260137,5.460264,5.939035,5.951863,5.929639,6.161878,5.208888
"ENSG00000137076",10.82874,14.17444,13.28562,13.98798,14.27399,13.86199,12.02945,13.62079,10.89064,12.23516,14.27042,14.0137,12.24418,12.8361,11.03968,12.49465,12.53073,13.49492,13.55946,13.85319,14.58537,12.63351,12.97407,13.8311,12.51005,11.60633,13.27642,13.08032,12.35028,13.16024,12.82727,12.66742,12.66415,12.80204,11.71064,11.80133,12.42293,11.45328,12.26041,12.96985,10.71351,12.45319,12.6247,10.52649,11.41749,11.7356,11.76003,11.9262,10.58815,12.66302,12.23597,12.14607,13.09844,12.10944,13.2248,13.36372,12.9634,11.31663,12.76668,11.79096,12.08008,11.60152,11.12265,11.30122,11.32529,10.85189,11.58019,11.58652,11.84145,10.93297,12.65737,11.79262,11.82651,12.06847,12.0779,11.64229,11.96807,11.8048,12.7157,11.57559,11.53502,12.22978,11.09701,12.60587,12.90449,11.56205,9.476441,11.25339,11.94593,10.42682,12.07906,10.7271,11.7789,11.85915,12.47546
"ENSG00000137100",6.032229,4.771811,4.236582,0.2796518,3.548528,4.181976,4.791199,-0.4791369,2.281369,6.501458,2.934336,2.819388,3.421134,3.926993,5.941449,6.835686,3.06964,2.390426,4.04563,2.664721,3.191067,4.933024,3.011977,2.946046,4.066344,5.538097,4.712806,4.187415,4.754709,3.24342,4.280457,4.659946,4.201387,4.424298,5.070431,5.166969,4.53543,5.470736,4.174396,2.251626,6.969594,3.144699,3.364733,5.369301,6.604773,5.956017,6.444798,5.965859,5.749555,4.462133,4.587833,4.50226,3.719298,4.72657,4.60905,3.939438,4.242734,4.508626,4.102393,4.944498,4.339433,4.771436,5.165242,5.722608,5.731364,5.25257,6.241481,5.421322,6.011571,5.180122,4.364862,3.399314,4.121709,3.375296,3.319675,4.60218,3.508369,3.96366,4.968133,4.47424,4.808846,3.822942,5.854392,2.842883,0.1464748,4.832102,5.026408,5.352731,4.168638,4.922608,5.053494,5.376748,4.309487,3.94556,4.827018
"ENSG00000137133",-1.351475,3.705316,3.900533,4.367115,2.326136,1.423949,-2.174586,3.91318,0.6964069,6.501458,2.64483,3.471464,2.223195,3.777615,2.310972,6.542776,3.200885,2.897386,3.333432,3.150148,2.594963,3.72421,2.16398,3.637924,3.847335,5.304898,3.739773,4.386724,3.672767,3.846084,4.398293,3.766861,1.09705,4.627115,3.755228,3.837263,5.222642,3.294414,3.884889,3.040122,4.363692,3.992695,3.830396,5.255345,3.779607,4.566311,4.605518,3.89288,5.073343,2.988201,2.885034,3.5615,2.871302,3.66244,3.715965,4.087537,4.076084,2.599138,3.307712,3.230059,3.412599,4.326297,3.080708,5.133741,3.762615,4.391806,4.190005,5.730943,2.523285,4.185904,3.910296,2.868799,4.496104,4.163792,2.471678,4.60218,2.771403,4.350683,3.242308,3.685744,3.915761,4.163979,3.796841,2.842883,3.846915,3.921369,3.514509,3.520854,4.168638,3.875302,3.258314,4.716235,5.16931,3.558537,3.689514
"ENSG00000137145",1.81845,7.019054,6.203415,7.074068,7.65526,7.952116,6.674037,7.847293,8.267347,3.268797,7.643159,8.204819,8.37055,8.4851,2.069964,6.603917,8.555374,8.945823,6.941235,7.277467,7.520742,6.915006,6.349847,6.776988,7.544131,6.266424,7.098627,7.380894,6.702897,6.992358,7.079015,6.813929,7.07433,6.333002,7.177587,6.762236,6.63578,5.727373,6.530881,6.123112,4.413445,7.709483,7.492051,6.205072,5.138688,3.934956,3.902904,5.198383,2.865748,7.704583,7.577186,7.393517,7.95269,7.428617,6.88589,7.782553,7.918755,6.658811,7.549428,7.656797,7.496327,2.706145,4.964194,6.208035,5.319833,5.921877,5.196157,4.481329,5.345826,3.5239,7.330335,6.440341,6.624209,6.602365,6.45353,5.806538,6.656761,6.60307,6.081027,5.780902,7.174495,5.748942,6.525395,6.787741,6.375294,6.884843,5.417833,6.056906,7.398373,6.19723,6.821903,6.331894,6.374779,6.934912,6.04941
"ENSG00000137154",11.7016,8.216994,9.497761,7.419203,7.62626,8.360933,9.328743,8.375731,9.759802,9.317556,7.021799,6.959231,10.51863,7.193472,9.008207,9.746988,8.792366,8.316176,9.767173,8.918963,6.814357,10.78836,10.96553,9.041646,10.55616,12.14495,10.86025,9.464573,10.43199,10.72125,10.67752,9.854757,6.940029,10.44583,11.0231,11.04751,10.14113,11.6658,8.307421,6.852891,12.47139,10.72715,10.43031,11.82977,11.35111,11.3923,11.50762,11.0432,12.68418,8.201117,11.02578,11.24599,9.624279,11.77186,10.01801,8.997942,9.215427,11.58882,10.94108,11.37342,11.45561,9.888999,9.579729,10.35708,10.25309,11.09324,9.754008,10.2376,9.69061,12.04194,10.58429,11.07228,11.81777,11.07763,10.82129,11.21497,10.72366,11.54457,10.63661,11.43759,10.75166,11.54677,11.65988,10.51011,10.87864,11.57472,12.13126,11.89433,10.24698,12.05023,11.38426,11.95341,12.23694,11.16245,11.67251
"ENSG00000137161",6.066377,6.893274,6.573422,7.074068,7.56645,6.586785,7.037303,7.171915,5.894677,8.08642,7.052334,6.581888,7.441794,8.389646,8.70988,8.531805,7.030469,7.755367,7.186111,7.213158,7.184114,7.402651,7.449382,7.553946,7.053588,7.54347,6.811434,7.126014,6.871547,6.401421,6.79733,7.188325,6.758116,6.958473,7.688713,6.998497,7.328744,7.847774,7.42921,7.145342,8.51522,7.422683,7.46827,7.318186,8.135629,8.431202,8.613103,7.751799,7.395271,7.489287,7.468717,7.589215,7.313771,7.315013,7.044747,7.447661,7.035022,7.185724,8.075626,7.380665,7.785153,7.903999,7.185623,8.050762,8.223919,8.188404,7.944436,7.260939,7.691725,8.454338,6.68679,6.878783,6.187,6.391598,7.425874,6.973435,7.069084,7.318503,6.761037,7.803742,7.494987,6.182838,7.088253,6.907536,7.459358,6.984872,7.633066,7.427744,7.125049,6.762827,7.713883,6.90159,7.23408,7.592806,7.021028
"ENSG00000137198",4.531168,6.489148,5.437401,8.239654,5.676633,6.562898,6.931323,7.334644,7.800444,7.055393,6.286547,6.069483,5.870442,6.56231,7.168953,7.387995,6.529072,6.606023,5.993163,6.67072,7.329831,6.756369,5.819332,8.131303,6.338662,5.106214,6.26101,7.597434,5.530102,6.622958,7.561918,6.687427,6.91978,6.163983,5.891206,6.321297,7.108114,4.581295,7.392097,7.475189,5.628834,6.33584,7.43594,6.142336,7.573458,7.270959,7.531975,8.04301,5.908058,7.079431,6.832282,5.565639,7.088532,6.225376,6.581035,6.953986,6.981011,6.490347,7.121362,5.1836,6.215417,8.164362,7.400147,7.027277,7.137158,6.943691,7.46047,6.635735,6.737064,7.504365,7.534787,6.754157,6.988873,7.333717,7.742207,6.820085,6.950206,7.158038,7.290061,7.020729,7.188779,6.024576,5.870423,6.952801,7.459358,6.457422,4.690359,6.016549,6.544505,5.696332,7.153845,6.530223,6.154513,6.800611,6.901565
"ENSG00000137207",7.095608,7.502916,7.377063,6.112542,7.352936,6.996482,6.867073,7.42173,5.007993,8.002151,7.154385,6.769589,6.880566,7.283968,7.502316,7.79169,6.478223,6.95307,6.468842,7.649614,7.127251,6.975867,5.950577,5.874963,7.276347,7.029153,6.692244,6.278017,6.485465,7.039279,6.552417,7.324579,6.846585,6.535581,6.600427,6.90858,6.847543,6.7643,7.030869,6.656381,7.588794,5.924308,7.225081,7.289522,6.771745,7.293197,7.476032,8.292954,6.826577,7.064304,6.338874,6.525824,6.899365,6.616166,7.329272,6.768904,7.469803,7.129465,7.367194,6.693181,7.103249,6.818536,8.358437,7.789279,7.168608,6.732084,7.301207,7.235821,7.859833,7.688744,6.468292,5.848621,6.108288,6.48572,6.55914,6.488009,6.421657,6.412968,6.942748,5.841023,6.872172,6.810869,7.039462,6.543323,6.940891,7.0523,6.787527,7.081569,5.926068,5.801301,6.958754,7.196667,4.840002,5.530522,6.748408
"ENSG00000137266",4.579262,4.386786,4.508954,4.671969,3.704648,3.565305,6.087509,4.565257,5.481509,5.991263,4.966758,3.522995,4.643527,4.915119,5.456022,5.485443,5.732605,4.856744,4.437055,5.13287,4.32857,4.097253,3.748943,5.222887,3.471186,3.378899,3.508447,5.454895,3.38326,3.914797,5.029649,4.920335,5.433334,4.762467,4.518788,4.409169,4.485677,3.174119,5.669161,5.021013,3.174658,1.559736,4.39868,4.423073,4.114026,4.529317,5.263902,5.364632,4.702249,4.980164,4.249308,3.657715,4.371375,3.055451,3.41111,3.859268,4.242734,4.738413,4.135946,1.938293,3.054551,5.299985,5.930086,5.371136,5.813241,5.486718,4.819486,5.111873,5.08128,4.812577,4.109605,4.984276,3.454284,4.163792,5.007731,5.207901,5.434368,4.907077,4.827271,5.435766,5.406087,4.308369,3.86243,4.550702,4.053365,5.005433,4.31421,2.96446,5.268174,4.055874,4.597116,3.849501,4.508796,5.143499,4.640605
"ENSG00000137312",7.176002,4.244182,6.154671,4.671969,5.950627,4.612611,6.16971,5.498143,1.795943,6.561579,5.14733,4.458289,2.38366,0.3181838,2.697995,7.570611,4.292033,5.153726,4.286638,4.688568,4.668545,4.8047,4.886446,5.753401,4.630843,5.763562,4.029279,5.541052,4.200396,4.103242,4.08342,4.69131,5.041909,5.036228,5.271478,4.054074,5.547604,5.727373,5.238526,4.149747,6.181854,3.144699,2.879306,4.274974,6.050461,6.49615,6.224832,7.371974,2.996992,4.715517,4.407261,4.061071,3.850543,4.846865,5.051568,3.684181,4.690193,4.10393,6.172782,5.415703,2.882084,6.992916,4.936973,6.104116,5.731364,5.302539,6.661715,6.195677,6.03986,5.573266,4.284692,5.313584,4.121709,5.342129,4.673312,5.032814,5.027743,5.121201,5.323228,5.084294,4.567838,5.407905,5.510128,5.044517,5.874395,6.01898,5.939531,5.953813,3.235753,4.216339,5.053494,5.047441,4.598994,5.06755,4.640605
"ENSG00000137486",8.064266,6.330542,7.101652,6.50847,7.60164,7.561694,1.525854,8.024689,6.455106,7.661115,7.351422,7.291875,7.504239,7.054247,8.491646,8.006177,7.992472,8.026669,7.494806,7.837316,7.980073,7.506,6.853279,7.21715,6.585482,6.14914,6.921523,7.438152,7.145761,7.630639,7.401825,7.471823,7.027788,7.12683,6.800639,6.610803,7.335781,6.57537,7.946985,7.358249,6.455614,7.138675,7.289828,6.77288,7.272854,7.479276,7.550151,8.351074,5.653339,7.208875,7.26561,6.608404,7.579646,6.700195,6.42168,7.461304,7.842917,6.00807,7.008152,6.277529,6.886372,7.496222,8.112992,7.00821,7.874124,7.838592,8.258485,7.80646,8.026964,8.419178,6.848896,6.838426,6.355506,7.595344,7.205032,7.112041,7.835098,6.738954,6.761037,7.096678,6.836327,7.115724,6.714873,7.03928,7.041293,6.942849,6.696259,6.096166,7.469808,6.118158,7.38517,6.680902,5.704347,6.752915,6.837906
"ENSG00000137500",-1.351475,5.075427,5.591847,4.923508,5.133491,5.689633,-2.174586,-0.4791369,5.289931,5.991263,6.486132,5.894676,6.566185,-2.003744,5.665815,-1.308973,5.68855,5.526203,6.022018,5.499298,5.250848,5.309172,4.365614,5.654998,5.922222,6.011167,5.427829,3.956089,5.498738,5.027691,5.905777,4.893618,4.924869,5.266233,5.247827,5.257166,4.485677,5.727373,4.911361,4.406905,6.883949,5.612847,5.122162,7.720157,6.395597,5.611258,5.99203,6.889473,6.534126,4.930977,5.573619,6.310849,5.581222,6.306879,4.996073,4.919809,4.076084,6.167762,4.681687,6.629134,5.935471,5.630737,7.32339,7.704954,8.014875,5.688117,4.16513,4.224693,6.288034,5.625261,5.221498,5.807399,6.526693,4.308182,6.625483,4.60218,3.301918,6.453045,4.586263,5.084294,5.827224,5.045335,6.575148,5.411726,4.790331,5.20825,6.259467,5.795861,5.504241,5.945691,5.71001,5.990857,4.598994,5.412686,5.337212
"ENSG00000137575",9.092504,8.767744,9.615003,8.676257,8.898015,8.872248,8.461132,9.641101,10.27949,8.126778,9.071716,9.145946,9.529659,9.998719,8.603471,8.758462,10.05291,9.834678,8.457444,8.573214,8.470766,8.318014,8.518009,8.44773,8.949332,8.569162,8.784167,8.792277,9.271327,8.369646,8.746848,8.730524,9.021863,8.221899,10.0402,8.319553,7.683454,9.343173,8.958138,8.397674,6.754804,9.118922,8.718929,8.227912,6.475214,7.190308,7.181764,6.826738,7.737873,8.968532,8.944695,8.917433,8.839392,8.7529,9.122929,8.863127,8.815624,9.433054,8.75167,9.349147,9.328183,9.066951,9.301545,9.073105,8.464639,8.973398,8.922803,8.631528,8.956368,8.852661,8.911965,8.614754,8.380842,8.443341,8.653575,8.457996,8.332797,8.782857,8.539048,8.31907,9.07995,8.395832,8.205048,8.269148,8.174381,7.881139,8.858969,8.673037,8.698162,8.860195,8.27676,7.966609,7.862939,8.568903,8.144567
