"","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","Cancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","Cancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer","NonCancer"
"ENSG00000136404",7.90311,8.255007,8.524019,7.637445,7.784097,7.961304,8.463337,8.362454,8.411284,7.577362,8.895063,8.094449,8.042925,7.320032,8.178804,8.041663,8.299883,7.745543,7.35999,8.94803,8.190715,8.172063,6.680603,7.429824,8.777645,8.129561,8.789278,8.309129,8.441589,8.409632,8.106744,7.701463,7.930803,7.920687,8.250941,7.659229,8.226952,7.763601,7.439532,7.619476,7.820321,7.310126,7.021157,8.386927,8.376066,8.296816,8.198132,8.037561,7.229701,8.464262,8.439133,8.587059,7.766678,7.304114,8.409378,7.830626,7.714779,7.598765,7.821172,7.72184,7.685126,6.541765,7.983153,8.751405,7.315348,7.359141,7.348203,8.069837,7.104759,8.161534,7.696909
"ENSG00000136436",7.522383,6.561315,6.978209,6.645916,7.024272,7.002911,6.11091,5.704081,7.628012,6.152661,7.119024,5.520558,5.608887,8.14101,2.266695,5.874884,6.158527,6.413699,-2.566306,5.798032,4.490276,6.70414,6.266788,6.212956,6.140297,6.637202,6.112906,7.578582,6.552734,4.841948,5.763875,6.205892,6.829573,6.12318,5.717347,6.280717,6.753021,6.522075,6.744726,6.894974,5.83943,5.401987,7.195095,6.38343,6.219835,6.267865,5.918078,6.133334,6.605351,7.489906,7.418055,6.869329,6.258636,7.292516,6.842911,6.112908,5.464755,7.245833,6.899376,7.41536,6.074789,7.361344,7.095718,6.814758,6.774426,6.473405,6.493933,6.985773,5.921693,6.337883,6.414834
"ENSG00000136448",4.065085,4.222347,2.925098,5.202445,4.258213,3.026837,2.106623,4.54905,2.571181,4.137064,2.958032,4.818463,4.471383,1.737805,4.962302,4.450386,4.253268,5.146394,3.161614,4.950035,2.905313,5.192241,4.128306,2.743842,2.614414,4.926897,5.083825,3.596089,-0.435951,2.28985,3.690469,2.588053,4.360577,6.168267,5.049922,5.934541,5.217811,4.825002,5.373888,5.278648,4.094003,3.993182,5.162673,5.251518,5.065883,4.273424,2.534028,4.340165,4.468889,1.264589,5.649905,3.87108,4.307246,4.752266,3.940608,4.59585,3.174363,3.214884,4.79673,3.473912,3.966607,2.747914,4.118855,4.67867,4.394782,4.784172,4.565669,2.72894,3.993428,4.606699,3.599092
"ENSG00000136485",3.099851,4.358552,2.925098,4.594324,3.047646,4.270762,-0.7007318,3.762757,3.036844,3.313942,3.488547,3.796768,3.371847,4.618223,-2.256867,2.524387,1.54055,4.382569,-2.566306,5.291072,4.831313,4.40698,4.505161,4.464688,2.614414,3.635131,1.819485,-2.236801,-2.020914,2.28985,-0.4953978,3.719965,4.617735,3.846339,4.021353,4.299826,3.85873,3.868071,3.975339,3.01878,4.094003,2.305126,5.327733,3.784392,3.026355,4.133699,2.03313,3.931701,1.661534,4.344317,4.464131,4.652185,3.217609,4.894073,3.455181,3.010887,4.231696,3.975214,5.270246,4.262408,4.410909,4.201632,4.00992,-2.440271,5.287867,4.177709,4.114289,4.13333,3.809982,-2.359085,3.656807
"ENSG00000136521",4.471299,4.52992,3.662063,1.814714,4.54772,3.422765,-2.285694,4.66546,3.388317,4.471483,2.32416,3.961828,3.066993,5.333655,-2.256867,0.2024588,2.762942,4.710295,5.695789,2.917613,0.5833851,4.524816,5.81041,4.730422,4.848211,4.723569,4.696802,-2.236801,3.405351,4.356521,4.583554,5.695242,5.342875,4.05279,4.132384,2.859253,3.85873,4.172925,5.088797,4.128405,4.254467,4.627054,5.984528,4.220491,3.225664,2.774618,5.14756,4.300088,1.298964,4.625337,3.760524,2.610845,3.81485,4.668608,3.855719,3.579171,4.564822,4.229531,2.807072,4.312161,3.393422,3.082333,4.118855,-2.440271,3.53496,2.937882,3.991433,3.396364,2.319657,3.06718,3.599092
"ENSG00000136527",5.626396,5.816801,5.888572,5.890817,6.063022,6.262725,4.747729,5.290857,5.829915,5.693876,5.131515,6.153254,5.388921,7.314547,5.714677,5.628724,6.050105,6.269309,2.988283,5.186102,6.075238,6.923853,5.713269,5.551197,4.268918,5.875182,5.409665,4.17259,4.207905,4.906945,3.522524,4.6988,6.142576,5.431302,5.158857,6.391748,5.842963,5.802976,6.142347,6.519046,5.364092,6.411325,6.667743,6.38343,6.34293,4.590906,4.012569,5.8577,6.007309,3.954905,5.627479,5.474599,5.771411,4.594985,5.32965,5.332815,5.739697,5.794931,5.061493,5.880729,5.71535,6.125219,5.821311,6.433173,5.856888,4.97575,5.699252,3.926879,5.53467,6.071368,5.41901
"ENSG00000136536",4.669465,4.52992,4.632917,3.635744,4.907048,3.533797,1.962233,3.958013,5.491746,4.686751,4.066092,5.291533,2.438962,5.148738,-0.6719042,0.2024588,1.17798,5.027587,-2.566306,5.566706,4.283825,3.806587,5.755704,4.255741,4.049351,5.175181,5.184666,2.155517,-2.020914,3.011134,1.574992,3.662821,5.897842,5.100096,3.284387,5.934541,4.889757,4.825002,6.265442,4.879377,3.465971,4.863121,6.294868,5.251518,4.104358,3.380339,1.859799,3.507893,4.374252,5.42721,4.947145,3.692375,3.909487,4.918423,3.940608,3.825332,4.907424,4.633597,4.247645,6.006947,3.080264,3.896778,6.419644,5.704388,4.846161,4.749615,5.917432,4.196066,3.949707,3.195504,3.915119
"ENSG00000136560",4.897358,6.77115,4.746127,4.850338,3.895643,5.007728,6.241783,4.395699,5.234146,4.898905,3.909123,5.127414,4.81242,5.417924,5.667946,4.846315,4.599443,5.462609,-2.566306,5.798032,3.75331,5.794905,4.632073,4.954739,3.414116,5.386944,5.692528,4.138239,4.944871,4.702448,4.216097,5.350877,6.549919,4.538217,5.443586,4.299826,4.464451,4.734804,6.106869,4.197118,5.215993,5.065938,6.308104,4.826212,4.293835,4.479875,5.273876,4.944757,3.135465,5.3674,3.70449,4.821205,4.440001,5.131298,5.777109,3.934266,5.889722,5.018027,5.161605,5.249697,4.605725,4.763511,5.613619,3.232155,5.379985,4.349077,5.848308,4.196066,4.466498,4.989643,4.725849
"ENSG00000136628",5.812569,6.419004,3.972403,3.838561,6.217571,5.1883,-2.285694,-0.7608051,-0.2361741,3.86143,3.909123,5.019161,4.264932,1.085728,-2.256867,3.66189,4.392993,4.401805,-2.566306,1.043144,2.168348,5.328124,3.676927,5.06577,4.429382,6.38448,6.241367,4.138239,3.593796,1.938377,5.275431,4.610893,5.231843,5.700489,4.331693,6.559693,5.116528,6.626098,6.797606,4.836942,4.761427,6.123885,6.434184,5.627667,4.248747,1.420981,4.855956,5.045159,4.046198,4.280891,4.395007,4.585459,3.546917,4.792343,6.148204,4.302653,5.382762,1.507065,3.786313,4.495607,4.511603,4.3741,5.755348,3.114318,4.969897,4.582965,3.628863,4.256187,4.556696,6.06298,-2.015618
"ENSG00000136631",4.949119,2.087698,3.773094,3.117277,2.776344,4.205174,-2.285694,-2.345768,-1.821137,5.039767,6.142136,3.70657,-1.02047,5.729584,-2.256867,3.009814,4.94048,5.781786,5.897218,5.239541,2.905313,-1.147609,2.706073,4.055044,-2.140473,4.22561,4.090339,-2.236801,2.066549,2.437948,3.557714,5.027818,5.510819,5.100096,2.547422,4.806786,4.949878,4.30417,4.422798,4.197118,5.364092,3.890088,5.162673,2.504284,3.697732,5.349088,3.485119,4.127621,-1.508391,3.586517,5.308373,-1.230458,3.660127,4.610013,3.416187,3.934266,1.134835,-2.399826,3.510679,5.705642,2.990066,4.332877,4.780438,-2.440271,4.80244,4.097538,4.766366,3.685871,3.284891,-2.359085,4.854747
"ENSG00000136731",3.916987,5.20076,4.444472,4.136643,0.2402915,5.118759,-0.7007318,-0.7608051,5.454988,4.437931,5.651054,4.533734,4.188983,-1.721627,4.429634,0.2024588,5.609029,5.75959,-0.9813435,1.043144,0.5833851,4.061844,2.310145,2.512517,4.163307,4.24747,1.68824,-0.6518384,-2.020914,4.687727,3.924141,1.281392,4.67545,4.669462,4.662899,3.958789,4.69272,4.028535,4.701774,3.414709,5.135823,4.627054,5.072476,4.340786,0.5933957,5.617379,-2.109828,4.658135,5.875313,3.297011,4.608521,3.206948,5.071758,1.971752,5.209356,4.419693,5.144819,6.181375,4.08718,4.495607,5.470498,6.125219,4.065415,4.067524,6.893814,6.504826,4.80336,5.180636,5.662049,5.291967,2.842363
"ENSG00000136738",4.986757,4.409626,4.948944,5.026765,5.912717,5.493155,-2.285694,5.95344,4.947048,6.152661,5.013074,6.653241,5.66603,-1.721627,4.981538,4.846315,3.499908,6.295258,-2.566306,5.566706,0.5833851,6.287019,3.992955,2.076418,3.531952,5.943731,6.359318,3.435624,2.371404,5.017034,4.458798,2.391016,5.71727,5.637753,4.421891,4.695755,5.168058,4.990061,4.935446,4.879377,5.432804,5.821701,4.464054,5.886754,6.34293,5.450729,4.752293,5.601552,6.463152,5.656907,5.317742,6.760119,5.350059,5.202431,4.862987,5.901099,6.119728,6.181375,5.995202,5.760435,5.598112,5.573081,4.907351,6.207188,5.999241,4.696176,5.679489,2.72894,3.284891,5.940123,5.20355
"ENSG00000136754",7.647112,8.123513,8.421219,7.060109,8.330933,8.01013,8.068555,8.39148,7.911879,8.207205,8.23519,8.24623,8.111387,6.975341,8.936042,6.431278,8.012676,7.680086,8.286224,7.929857,3.39074,8.158453,5.901421,6.48481,6.917518,8.353949,9.168982,7.60712,7.937639,7.97142,7.779796,7.320022,7.870303,7.645746,7.841021,7.67395,8.164891,7.093491,7.699791,7.9282,7.895283,7.497144,8.196875,7.609819,8.297991,7.977275,7.600405,7.695305,6.844756,8.377858,8.004106,8.983457,8.142878,7.766587,7.733166,7.798565,8.552687,7.231352,8.05825,7.966736,8.387913,8.030096,8.493578,8.803498,7.497749,7.634775,7.502395,7.88703,7.626044,6.867327,7.75422
"ENSG00000136758",6.433183,6.485977,6.029434,6.51145,5.81923,5.721424,5.2612,5.185614,1.879303,6.213415,6.434846,5.82919,6.328258,7.164069,5.258833,7.257741,5.489566,6.637106,-2.566306,6.199649,2.168348,6.812393,4.537951,3.543544,2.98881,6.616354,6.106494,6.749041,5.879953,5.623428,5.808383,4.6988,6.121966,5.818325,6.454312,6.355679,6.103352,6.120458,7.133559,5.539037,5.364092,6.411325,6.347098,6.10632,5.922519,7.398261,5.611271,6.833335,7.167566,7.406929,6.579608,5.51997,6.267597,7.620255,7.009361,6.327832,6.361514,6.602989,6.61148,6.826123,6.578902,5.462757,7.173545,7.123879,5.959981,5.830376,6.015279,7.168954,6.76339,5.492664,7.063867
"ENSG00000136770",3.531962,5.325687,5.208032,4.753314,4.813181,3.733106,4.725533,4.063623,5.596716,4.094629,4.036035,5.381731,4.471383,1.737805,3.932958,6.542309,4.301362,3.98358,6.480818,1.043144,0.5833851,4.874759,4.437257,3.480808,3.836807,3.878688,3.22666,3.912946,6.133905,5.713391,-1.232363,1.891445,3.395342,5.700489,5.105417,4.909879,4.464451,5.757888,2.441907,4.748133,5.561129,3.890088,4.314676,5.123194,4.714411,3.46051,2.680249,4.779697,5.410472,3.014611,4.513884,4.03007,4.471366,4.255961,3.292452,3.934266,-0.450128,3.708699,4.523279,4.658337,4.410909,5.069842,4.118855,3.826516,5.466573,4.696176,5.213825,4.663845,5.728239,5.815841,5.33311
"ENSG00000136783",5.03546,5.126378,5.040575,5.808691,3.533073,5.437121,4.343662,4.368478,5.338735,5.247708,4.981879,5.850406,5.208349,5.825267,4.882685,0.2024588,5.216115,4.770731,6.674485,4.884446,4.042817,3.244708,4.471608,4.431898,4.009274,5.347006,4.372738,4.477445,4.001454,5.204518,5.165668,4.451317,4.288427,3.846339,4.735049,4.139361,5.265905,3.687498,4.823336,4.70159,2.813895,4.420603,4.555685,4.220491,4.421215,6.038959,5.507333,5.951241,5.61055,5.999915,5.459907,4.79191,4.590418,5.828128,5.040144,5.760237,2.488471,5.207505,5.541975,5.299883,5.686922,3.082333,4.813228,5.386278,6.018477,4.883139,5.319759,5.652704,4.772829,4.840587,4.584295
"ENSG00000136810",7.452367,7.499301,7.497987,7.044815,7.238036,7.489716,8.057491,6.978413,7.014914,7.452706,6.491319,7.662267,7.770693,7.842523,7.992247,6.268548,6.283514,7.144968,7.88181,7.406549,8.472128,6.399285,7.482177,7.413121,7.505185,7.004365,6.937975,7.178941,7.432357,7.076163,7.088061,7.29203,7.433477,7.811236,6.517048,7.231807,7.500075,7.037996,7.103872,7.274679,6.69304,6.974404,7.783615,7.080634,6.751248,6.077605,7.072567,7.607722,6.995435,6.79668,7.100204,7.148921,7.449876,7.651459,7.699053,6.849874,7.777087,7.309258,7.268376,7.857878,7.177977,7.722204,7.916811,7.600019,7.47007,7.674463,7.796496,7.038082,7.300204,7.462689,7.116239
"ENSG00000136811",4.97432,4.164049,5.126731,5.439205,5.706266,3.533797,-2.285694,1.561123,2.82272,5.917283,4.58512,1.559729,4.651955,-0.1366645,4.457379,5.817169,5.821836,5.667226,-2.566306,2.265537,0.5833851,4.278656,3.016414,3.033349,2.107454,4.799518,5.470849,-2.236801,-2.020914,3.455436,1.937562,3.509198,5.342875,3.846339,4.932086,3.221823,4.761433,4.30417,4.962164,4.70159,4.864521,5.11248,5.072476,4.741324,5.787167,6.038959,3.360492,5.205623,5.311788,5.42721,5.979969,4.004759,5.009022,5.182463,6.142242,4.302653,5.041725,4.633597,5.727638,4.872461,5.348753,4.882564,5.650378,2.604123,3.989526,5.527951,4.874619,4.663845,5.22196,3.422275,4.613738
"ENSG00000136813",5.688625,5.156593,5.588063,3.580249,6.331991,3.908192,0.5216606,3.382153,5.144648,3.520393,5.254082,3.961828,2.88642,1.448298,2.266695,6.133196,2.618552,5.560005,2.291675,1.78011,2.168348,5.422247,4.776463,4.178779,2.813723,3.699982,5.399211,2.011127,0.3010146,2.034593,4.053039,3.183211,4.360577,4.669462,4.932086,5.666608,4.193149,6.467108,4.60337,5.641218,4.530102,5.284948,4.800103,4.340786,3.225664,4.758851,3.772815,6.18926,5.748997,5.136075,6.55209,7.283928,4.752386,6.346231,5.186365,4.921091,5.586961,2.244031,5.026517,6.21742,6.753546,6.457972,5.105679,5.821824,6.2147,3.449382,5.213825,5.607261,5.816083,2.498896,6.935667
"ENSG00000136819",6.056261,6.497826,5.284994,5.902177,5.866731,5.437121,6.040735,5.415784,5.234146,6.704497,5.904971,5.718158,5.773946,6.859574,6.361519,3.66189,5.216115,6.451113,8.256265,6.087538,5.227241,5.841076,7.515488,7.522285,6.822423,5.554131,7.322446,6.185264,6.071844,6.002237,6.384798,7.00357,6.842228,7.111684,6.557406,7.251571,6.300952,6.600787,6.958851,5.804276,6.273326,6.666582,7.330978,6.896602,6.254461,5.262284,6.635006,6.47677,4.324499,6.149454,5.074185,6.082425,6.240546,5.927449,6.594869,5.118691,5.913277,5.62808,6.149464,6.490214,5.348753,6.477018,6.608958,6.006813,6.872829,6.219343,6.10691,5.270833,5.345192,6.78812,6.337529
"ENSG00000136861",6.803809,6.949998,6.33109,7.606528,6.683235,7.570072,8.131103,7.115712,7.076709,6.252542,6.749267,6.791293,6.556959,0.6003011,6.734655,6.035349,7.025261,7.062757,7.287004,7.571924,7.502248,6.587101,6.702462,6.922645,7.423676,6.206208,6.769629,7.208214,7.229385,7.755471,7.085049,7.35877,6.751218,6.653694,6.577169,6.527632,6.155347,7.215236,6.493187,6.571753,6.635896,6.619016,5.899639,6.773745,7.453862,7.691926,7.354378,7.893492,7.737162,7.060186,7.227431,7.738209,7.457728,7.90858,7.475476,7.26925,6.749544,6.351719,6.730357,4.619342,7.377945,6.263271,7.265273,5.89512,7.47007,6.452071,6.516388,6.894142,6.141658,6.445046,7.095517
"ENSG00000136874",4.282442,2.087698,3.773094,3.522534,3.849101,5.153949,4.812338,3.268942,4.287388,4.295326,2.823731,5.092224,3.837511,3.950798,4.923042,0.2024588,5.701542,5.002604,3.364431,1.78011,3.39074,4.209943,5.181158,4.363994,3.35138,4.659793,4.393955,4.92307,4.45482,5.424692,5.083541,4.549164,3.090488,5.003881,3.901059,3.51133,3.85873,4.825002,4.569019,3.900136,4.398857,3.890088,2.925634,2.504284,3.826056,3.865766,3.688914,3.576606,4.557698,4.491658,5.231154,4.195807,2.976601,3.98334,3.669306,3.438309,3.942189,4.368359,4.017639,3.78707,4.339651,5.11917,3.695047,5.267088,5.155112,4.041504,3.023142,4.474367,3.993428,4.606699,4.427325
"ENSG00000136878",3.272318,2.693419,3.541769,4.247674,3.472952,3.026837,5.764154,3.803979,4.156143,4.437931,4.005338,4.683112,3.623386,-1.721627,0.06506138,3.372384,4.301362,3.671195,-0.9813435,2.265537,3.39074,2.759282,4.084585,4.328805,4.89295,2.684041,4.393955,2.972653,4.548942,5.05194,4.495557,3.853643,2.909915,4.05279,5.049922,2.859253,4.379562,4.638589,4.343726,3.294415,2.813895,4.420603,4.464054,4.451817,2.915324,4.626096,3.970546,4.340165,3.701062,1.264589,3.023559,3.87108,3.604632,3.98334,3.203643,4.973085,4.030999,-0.07789744,4.548154,2.821835,4.302656,2.311815,4.00992,2.845132,3.423928,2.512576,3.023142,3.595673,3.760229,4.717731,2.739269
"ENSG00000136888",7.253141,6.996678,7.28967,7.297993,7.029499,7.041004,8.014658,6.913976,7.636244,6.997207,7.212693,7.199457,7.241625,7.519164,6.974354,6.888959,6.792689,7.10151,8.52182,6.909393,7.478203,6.459721,7.469485,7.984722,7.935006,6.560694,7.311338,7.394376,7.613898,7.902967,7.701327,7.479514,7.116767,7.179323,6.984827,6.117988,6.611293,6.319767,7.061258,6.610057,6.34639,6.619016,7.068592,6.38343,7.144912,6.559395,7.790536,6.973708,7.195512,7.007282,6.629361,7.031637,7.385477,6.886378,6.675511,7.477087,6.9845,6.732031,7.20722,6.843146,6.981314,6.864597,6.59016,6.69672,7.531616,6.707473,6.98742,6.517994,6.725001,6.295551,6.237047
"ENSG00000136929",7.392866,6.685669,8.504036,5.515154,8.335161,8.431754,7.991593,6.846525,6.412483,7.626592,5.904971,8.498888,8.026654,4.964874,8.119259,7.809789,7.553019,8.458596,7.696963,7.165541,7.403564,8.153887,8.049481,6.614664,7.540765,7.702952,7.990281,5.907857,8.049207,6.077576,5.756321,6.974512,7.888721,8.576352,6.924391,6.793365,8.604295,7.231819,7.71558,7.834248,7.568782,7.44354,6.963769,7.063252,7.997686,6.595352,6.219595,6.075153,6.185096,7.617335,6.802835,7.638879,7.49254,5.933435,6.675511,7.906123,7.506006,7.547081,7.215007,5.058875,6.718864,5.999139,7.67065,8.561841,5.791299,6.489201,5.718748,5.409661,6.306718,5.679834,6.149289
"ENSG00000136930",4.910473,5.768707,4.851097,3.838561,4.632609,4.50683,4.633169,5.201127,5.913573,5.679592,3.909123,5.46662,5.129277,7.672836,4.186077,0.2024588,3.656027,4.740829,4.253873,4.743584,5.227241,5.510602,7.219564,6.77359,5.375226,5.26365,6.060794,5.111927,-0.435951,6.400068,4.876161,6.686309,6.036448,5.431302,3.901059,5.181181,4.827021,5.613498,6.555923,4.9206,5.215993,5.065938,6.561223,5.674209,4.575248,-1.748944,5.814985,4.658135,5.030768,3.477583,3.386129,5.51997,4.752386,5.679334,4.557279,4.419693,4.930694,5.917587,4.572607,5.778246,4.264689,5.384224,5.632116,2.689012,4.452498,4.990623,5.737984,3.165039,3.993428,2.770198,-2.015618
"ENSG00000136938",6.559282,6.823879,7.643916,7.535358,7.505203,7.33733,8.353646,5.962571,7.176043,6.962231,7.268695,7.428331,7.683433,8.749032,6.45394,7.300491,7.84433,6.893021,6.757875,6.577123,7.638668,8.10742,8.763524,7.970522,7.575489,7.397981,7.1081,8.561671,9.128198,7.95768,8.335593,8.278423,7.441817,7.422024,7.522155,8.057523,7.606631,8.300244,7.067423,7.817977,7.68602,7.804086,6.886464,7.063252,6.775293,8.024196,8.669618,6.895175,6.781628,7.334588,7.698227,6.786351,6.436032,6.604396,7.173269,7.889308,8.07474,7.604395,7.895747,5.897123,7.147006,8.049311,7.40089,7.591775,6.944979,7.321402,6.826009,7.872698,7.622568,7.915875,8.9879
"ENSG00000136942",7.06068,6.685669,7.84793,5.867826,7.925391,7.627532,5.306763,5.998528,4.999042,7.734172,4.095536,7.929794,7.040226,7.523926,6.96472,6.61185,4.970538,5.967532,6.9902,5.901125,4.283825,7.738087,7.915527,7.990363,7.693998,8.052498,8.726898,5.688012,5.686446,6.060536,6.594185,7.885994,7.954309,8.956471,8.564849,8.906767,8.183791,9.386087,9.300542,8.383721,8.717346,9.208003,9.660666,8.844134,6.533562,3.677321,6.511003,6.572406,4.600133,6.158305,5.804502,5.995152,6.420047,6.913888,6.527859,6.277028,4.472704,7.053445,5.314414,7.084154,5.274275,6.218706,6.285862,5.754486,6.146394,6.54064,7.290742,4.981327,5.791525,4.51128,3.765742
"ENSG00000136986",3.426351,-2.435864,4.444472,1.608264,2.962758,3.422765,-0.7007318,4.499722,3.670717,2.982736,2.110035,2.452814,3.837511,-1.721627,3.625776,4.109349,1.830056,4.129185,5.905369,1.78011,0.5833851,-1.147609,3.790138,4.496749,3.640886,3.532037,3.670962,-2.236801,3.811977,3.99926,3.690469,3.975979,4.047419,2.953255,3.46496,3.752338,3.422631,4.30417,4.383804,4.128405,5.215993,2.594632,4.087906,3.784392,3.225664,3.742909,4.131758,3.359794,3.701062,4.491658,4.593173,4.218003,4.122031,2.572145,4.020778,2.240369,4.733094,3.328095,3.786313,3.184405,4.605725,4.3741,3.466778,2.985994,2.867535,2.937882,3.543974,3.285333,3.136793,2.164477,-0.4306557
"ENSG00000137073",5.867405,6.302228,6.80611,6.112395,5.855001,6.179789,6.851297,6.399066,6.566881,5.323161,5.970005,7.199457,6.255654,2.67069,5.194344,7.551187,7.03951,5.507696,1.340585,4.502576,6.075238,6.76528,7.214502,6.16388,7.188202,6.38448,5.734715,7.433855,7.205499,5.922747,5.587816,5.147206,5.771209,6.588843,5.786888,6.160423,6.70149,6.769292,5.4886,6.64737,6.415931,5.735113,5.499101,6.00071,5.706096,6.364799,3.998697,5.976889,6.474602,6.149454,5.919723,5.696333,5.960113,5.529309,5.561753,6.488297,7.044394,7.113902,6.310784,6.435142,6.279044,7.44594,5.686223,6.125783,6.03746,6.600039,7.103206,6.007799,6.071998,4.180074,6.179139
"ENSG00000137075",3.780782,4.103295,3.410524,2.55168,3.275915,4.270762,0.03623379,3.487122,4.518713,3.072934,4.234363,2.659265,3.734417,6.521547,3.169398,5.487861,5.992677,4.218683,-0.9813435,4.884446,4.042817,5.156172,1.969108,2.632811,3.640886,3.601578,5.07071,0.08512724,0.7864414,-0.5976756,3.205042,2.866354,3.861006,1.730862,3.46496,2.859253,3.035608,4.028535,3.9219,4.603743,3.465971,4.492753,3.177173,4.089247,4.379992,1.710488,0.6975271,1.850781,2.883926,4.312952,3.554073,4.668396,4.122031,5.334969,4.848414,2.676468,5.739697,3.214884,4.247645,2.821835,3.81723,0.5462805,3.76376,3.899579,3.028,3.922452,3.857132,3.926879,4.641585,4.270272,4.725849
"ENSG00000137076",12.78899,13.2443,11.83219,13.3563,12.08884,12.09052,11.25552,12.90841,13.24701,12.43029,13.35466,11.8193,12.49141,10.45859,13.05896,13.91079,14.22537,13.68891,11.63773,13.5581,11.87167,12.50468,11.53529,11.51851,11.62077,12.09772,11.22287,11.41347,10.87901,11.34095,11.36468,10.74631,12.50499,11.68748,12.55133,11.40118,11.34674,12.09434,10.92041,12.44073,12.76455,11.41974,9.250136,11.69799,12.38919,14.45446,11.86575,12.71741,13.33969,12.85836,13.1199,12.44913,12.57081,12.83696,13.10769,12.70827,13.39435,13.08861,13.09317,12.60046,13.31007,12.80691,12.34898,12.38444,13.11288,12.74493,12.11762,13.83819,13.59115,13.89946,13.03478
"ENSG00000137100",5.105564,3.939175,4.375759,3.635744,3.984453,4.887434,4.633169,-2.345768,-1.821137,4.178287,1.989741,1.922299,3.227457,5.662077,4.00992,0.2024588,3.499908,4.008891,4.399478,-0.5418183,6.137974,3.244708,5.755704,6.203274,5.660427,4.449575,4.414864,4.583378,4.921601,6.002237,5.199482,4.993466,4.212478,3.846339,4.803762,4.299826,4.62057,3.687498,5.677795,2.677744,0.006539714,4.689789,4.800103,3.784392,1.971907,3.978977,5.929091,2.794197,3.34959,2.197475,2.827638,3.250669,3.217609,4.312177,4.096727,3.1973,2.919106,2.554371,3.350214,2.129958,3.76379,4.106995,4.677345,3.788548,5.155112,3.111213,3.143436,4.474367,4.747518,3.195504,3.599092
"ENSG00000137106",3.351389,4.877019,3.266134,4.016348,3.047646,4.393619,-2.285694,3.921019,3.388317,4.471483,-2.533821,3.507262,4.188983,-1.721627,-2.256867,2.524387,4.599443,3.849901,-2.566306,5.239541,5.106947,4.685281,3.1915,5.948957,5.310738,2.47759,3.954134,3.785567,5.830836,3.55613,4.65028,5.21834,5.342875,4.538217,3.284387,2.859253,1.657096,2.102536,5.740874,3.900136,3.465971,4.74991,5.274784,4.340786,1.971907,4.032416,2.963421,3.008322,0.813537,3.782438,4.480907,3.926047,3.486796,4.930445,2.084344,3.1973,-2.03509,4.655457,-2.322211,1.88895,1.495301,4.824265,3.381889,3.96912,4.452498,2.809558,4.2275,3.033794,3.708699,1.888843,-2.015618
"ENSG00000137133",2.90393,3.236561,3.662063,4.057571,3.895643,3.63689,4.791121,0.8241574,2.702425,3.386092,4.336544,1.922299,2.67997,-1.721627,3.673871,4.289922,2.277515,1.250863,-2.566306,3.850499,6.137974,3.710372,4.365998,4.363994,3.587447,2.746776,2.505376,4.138239,2.837067,3.950761,5.509104,3.999248,3.757912,4.233363,3.077937,3.51133,3.727486,4.028535,3.620244,2.677744,3.706979,3.779057,3.288204,3.397369,3.225664,3.608608,4.727274,3.507893,3.701062,4.248101,1.801166,2.610845,3.862944,2.745476,2.718216,2.676468,4.594266,2.885577,2.631985,3.638971,3.86876,3.509755,2.585423,3.582097,3.53496,3.723143,1.669505,3.499458,4.960762,4.240828,4.725849
"ENSG00000137145",6.862351,7.057991,6.894724,7.095176,7.392069,7.192537,5.214152,8.367619,7.93542,6.609741,7.549658,7.060713,7.507007,1.448298,5.976753,6.996875,7.606639,7.77903,6.282317,7.784611,2.905313,7.372027,3.734643,3.66138,4.89295,7.438928,6.56505,2.518087,4.720553,4.956913,4.25949,3.337245,7.17795,6.48575,5.916656,5.606487,6.98622,5.613498,6.348797,6.622602,6.235358,6.742531,5.191528,6.773745,8.333514,7.911052,3.706089,7.119008,7.907351,8.121439,8.339175,7.243924,7.675358,7.885607,6.805679,7.056788,7.994197,6.721708,8.136196,7.707967,7.430333,7.04772,7.329017,7.4439,7.538295,7.561958,7.329302,8.074019,7.551221,7.146727,8.032869
